"id","area","descripcion"
"1","BD",NULL
"2","BACKUP",NULL
"3","COMUNICACIONES",NULL
"4","UNIX",NULL
"5","UNIX - ALTAMIRA",NULL
"6","UNIX - BD",NULL
"7","WINDOWS",NULL
"8","N/A",NULL
"id","bus","descripcion"
"1","BUS DE PAGOS Y RECARGAS1 ",NULL
"2","BUS DE PAGOS Y RECARGAS2 ",NULL
"3","BUS EXTERNO",NULL
"4","BUS INTERNO",NULL
"5","N/A",NULL
"6","TV DIGITAL",NULL
"id","id_servicio","canal_aplicativo","descripcion"
"1","1","ALTAMIRA - PREPAGO",NULL
"2","1","POSTPAGO - ICS",NULL
"3","1","POSTPAGO- FACTEL",NULL
"4","1","POSTPAGO FIDELIZAME  - MCRAS1",NULL
"5","2","APP",NULL
"6","2","BANCOS Y GRE",NULL
"7","2","MM",NULL
"8","3","INTERMEDIATE",NULL
"9","4","FACTURACION POSTPAGO DE VOZ - DATOS - SMS",NULL
"10","5","APP CAPTURE",NULL
"11","5","APROVISIONAMIENTO ACTIVACION / DESACTIVACION (VOZ - DATOS - SMS - TV)",NULL
"12","5","CVSC",NULL
"13","5","GESTOR DOCUMENTAL",NULL
"14","6","ACTIVACION",NULL
"15","7","DNS",NULL
"16","7","DNS - COLGATE",NULL
"17","7","M-CONTENIDO",NULL
"18","7","PORTAL SENIAT",NULL
"19","7","REMEDI TI",NULL
"20","7","REMEDY",NULL
"21","7","REMEDY EMPRESA",NULL
"22","8","ALTAMIRA - PREPAGO",NULL
"23","8","POSTPAGO - ICS",NULL
"24","8","POSTPAGO- FACTEL",NULL
"25","8","POSTPAGO FIDELIZAME  - MCRAS1",NULL
"id","capa_tuxedo","descripcion"
"1","BATCHRAT",NULL
"2","BBS_GW",NULL
"3","CVSC_GW",NULL
"4","CVSCBDC",NULL
"5","CVSCPSP",NULL
"6","CVSCWSP",NULL
"7","DATOSRAT",NULL
"8","FASTWAY",NULL
"9","FNCDMA",NULL
"10","FNDATOS ",NULL
"11","FNGSM",NULL
"12","GPSPAA",NULL
"13","GTUXBILL",NULL
"14","IME",NULL
"15","KANNEL",NULL
"16","N/A",NULL
"17","PREBDAT",NULL
"18","PREBRAT",NULL
"19","PSPOL",NULL
"20","SMSRAT",NULL
"21","TRANF_BE ",NULL
"22","TRANFSAL ",NULL
"23","TUXBBS",NULL
"24","VOZRATING",NULL
"nivel_criticidad","servicio_asociado","canal_aplicativo","area","servidor","ip","hostname","sistema_operativo","vs_so","bbdd","dbms","vs_bd","bus","capa_tuxedo","weblogic","f5_comunicaciones","ip_f5","port_f5","pools_vs","otro_servicio_asociado","ubicacion","rack","fila","observacion_general","id"
"MEDIA","ACTIVACION ","CVSC","WINDOWS","SRVMRYCVSC14 ","10.164.15.98","SERVIDOR INTERNOS ","WINDOWS","WINDOWS  SERVER 2012 R2 STANDARD","N/A","MICROSOFT SQL SERVER",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","CDS - CALLCENTER","MARACAY","N/A","N/A","SRVMCYCLUHV02","66"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVCCSCVSC19",NULL,"SERVIDORES AGENTES","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 AUTOGESTION","10.162.128.90","80","VS_CVSC_VPNAA","N/A","N/A",NULL,NULL,"N/A","67"
"MEDIA","ACTIVACION","APP CAPTURE","COMUNICACIONES","TMP076","10.164.14.69","LCL CVSC","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.14.69","26003-26004-26005-26006","VS_RORAIMA_LCL_CVSC","N/A","N/A",NULL,NULL,"N/A","68"
"MEDIA","ACTIVACION ","CVSC","WINDOWS","SRVMRYCVSC15","10.164.15.99","SERVIDOR INTERNOS ","WINDOWS","WINDOWS  SERVER 2012 R2 STANDARD","N/A","MICROSOFT SQL SERVER",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","CDS - CALLCENTER","MARACAY","N/A","N/A","SRVMCYCLUHV02","69"
"MEDIA","ACTIVACION","APP CAPTURE","COMUNICACIONES","TMP077","10.164.14.73","LCL CVSC","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.14.73","26003-26004-26005-26006-26007","VS_RORAIMA_LCL_CVSC","N/A","N/A",NULL,NULL,"N/A","70"
"MEDIA","ACTIVACION","APP CAPTURE","UNIX","TCANP039","10.161.22.205","N/A","LINUX","RED HAT ENTERPRISE LINUX SERVER RELEASE 7.5 (MAIPO)","N/A","ORACLE",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","ORQUESTADOR","CANAIMA","N/A","N/A","VDC  CANAIMA II","71"
"MEDIA","ACTIVACION","APP CAPTURE","COMUNICACIONES","TMP055",NULL,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.164.24.57","26005-26006","POOL_RORAIMA_BUS","N/A","N/A",NULL,NULL,"N/A","72"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC40",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.85","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","73"
"MEDIA","ACTIVACION ","CVSC","WINDOWS","SRVMRYCVSC17","10.164.15.101","SERVIDOR INTERNOS ","WINDOWS","WINDOWS  SERVER 2012 R2 STANDARD","N/A","MICROSOFT SQL SERVER",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","CDS - CALLCENTER","MARACAY","N/A","N/A","SRVMCYCLUHV02","74"
"MEDIA","ACTIVACION","APP CAPTURE","UNIX","TCANP040","10.161.22.206","N/A","LINUX","RED HAT ENTERPRISE LINUX SERVER RELEASE 7.5 (MAIPO)","N/A","ORACLE",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","CANAIMA","N/A","N/A","RED HAT CLUSTER CANAIMA","75"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC21",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.105","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","76"
"MEDIA","ACTIVACION ","CVSC","WINDOWS","SRVMRYCVSC18","10.164.15.102","SERVIDOR INTERNOS ","WINDOWS","WINDOWS  SERVER 2012 R2 STANDARD","N/A","MICROSOFT SQL SERVER",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","CDS - CALLCENTER","MARACAY","N/A","N/A","SRVMCYCLUHV02","77"
"MEDIA","ACTIVACION","APP CAPTURE","UNIX - BD","TCANP041","10.161.22.207","N/A","LINUX","RED HAT ENTERPRISE LINUX SERVER RELEASE 7.5 (MAIPO)","MDOC","ORACLE","12.2.0.1.0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","CANAIMA","N/A","N/A","RED HAT CLUSTER CANAIMA","78"
"MEDIA","ACTIVACION","APP CAPTURE","COMUNICACIONES","TMP056",NULL,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.164.24.50","26005-26006","POOL_RORAIMA_BUS","N/A","N/A",NULL,NULL,"N/A","79"
"MEDIA","ACTIVACION","APP CAPTURE","COMUNICACIONES","TMP057",NULL,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.164.24.36","26005-26006","POOL_RORAIMA_BUS","N/A","N/A",NULL,NULL,"N/A","80"
"MEDIA","ACTIVACION ","CVSC","WINDOWS","SRVMRYCVSC20","10.164.15.104","SERVIDOR INTERNOS ","WINDOWS","WINDOWS  SERVER 2012 R2 STANDARD","N/A","MICROSOFT SQL SERVER",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","MARACAY","N/A","N/A","SRVMCYCLUHV02","81"
"MEDIA","ACTIVACION","APP CAPTURE","COMUNICACIONES","TVPRDMIDESB01",NULL,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 AUTOGESTION","10.161.46.7","7103-7104","VS_ESB_EXT12C","N/A","N/A",NULL,NULL,"N/A","82"
"MEDIA","ACTIVACION","APP CAPTURE","COMUNICACIONES","TVPRDMIDESB02",NULL,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 AUTOGESTION","10.161.46.8","7103-7104","VS_ESB_EXT12C","N/A","N/A",NULL,NULL,"N/A","83"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC22",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.106","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","84"
"MEDIA","ACTIVACION ","CVSC","WINDOWS","SRVMRYCVSC24","10.164.15.108","TERCERIOIZADOS ","WINDOWS","WINDOWS  SERVER 2012 R2 STANDARD","N/A","MICROSOFT SQL SERVER",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","MARACAY","N/A","N/A","SRVMCYCLUHV02","85"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC23",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.107","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","86"
"MEDIA","ACTIVACION","APP CAPTURE","COMUNICACIONES","TVPRDMIDESB03",NULL,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 AUTOGESTION","10.161.46.10","7103-7104","VS_ESB_EXT12C","N/A","N/A",NULL,NULL,"N/A","87"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TVPRDMIDESB01","10.161.46.5","TVPRDMIDESB01","LINUX","RED HAT ENTERPRISE LINUX SERVER RELEASE 6.6 (SANTIAGO) ","N/A","ORACLE",NULL,"N/A","N/A","BUS EXTERNO","N/A","N/A","N/A","N/A","N/A","CANAIMA","N/A","N/A","RED HAT CLUSTER CANAIMA","88"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC24",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.108","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","89"
"MEDIA","ACTIVACION ","CVSC","WINDOWS","SRVMRYCVSC25","10.164.15.109","TERCERIOIZADOS ","WINDOWS","WINDOWS  SERVER 2012 R2 STANDARD","N/A","MICROSOFT SQL SERVER",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","MARACAY","N/A","N/A","SRVMCYCLUHV02","90"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TVPRDMIDESB02","10.161.46.7","TVPRDMIDESB02","LINUX","RED HAT ENTERPRISE LINUX SERVER RELEASE 6.6 (SANTIAGO) ","N/A","ORACLE",NULL,"N/A","N/A","BUS EXTERNO","N/A","N/A","N/A","N/A","N/A","CANAIMA","N/A","N/A","RED HAT CLUSTER CANAIMA","91"
"MEDIA","ACTIVACION ","CVSC","WINDOWS","SRVMRYCVSC26","10.164.15.110","TERCERIOIZADOS ","WINDOWS","WINDOWS  SERVER 2012 R2 STANDARD","N/A","MICROSOFT SQL SERVER",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","MARACAY","N/A","N/A","SRVMCYCLUHV02","92"
"MEDIA","ACTIVACION ","CVSC","WINDOWS","SRVMRYCVSC31","10.164.15.115","TERCERIOIZADOS ","WINDOWS","WINDOWS  SERVER 2012 R2 STANDARD","N/A","MICROSOFT SQL SERVER",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","MARACAY","N/A","N/A","SRVMCYCLUHV02","93"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TVPRDMIDESB03","10.161.46.9","TVPRDMIDESB03","LINUX","RED HAT ENTERPRISE LINUX SERVER RELEASE 6.6 (SANTIAGO) ","N/A","ORACLE",NULL,"N/A","N/A","BUS EXTERNO","N/A","N/A","N/A","N/A","N/A","CANAIMA","N/A","N/A","RED HAT CLUSTER CANAIMA","94"
"MUY ALTO","RECARGAS","BANCOS Y GRE","UNIX","TMP074","10.164.14.61","TMP074","SOLARIS","SUNOS 5.10 SUN4V","N/A","ORACLE",NULL,"N/A","GPSPAA","N/A","N/A","N/A","N/A","N/A","N/A","MARACAY","AJ07","7","N/A","95"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TVPRDSRVOHS01","10.161.46.1","OSH01","LINUX","ENTERPRISE LINUX SERVER RELEASE 6.7 ","N/A","ORACLE",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","OHS","CANAIMA","N/A","N/A","RED HAT CLUSTER CANAIMA","96"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC25",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.109","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","97"
"MUY ALTO","RECARGAS","BANCOS Y GRE","UNIX","TMP075","10.164.14.65","TMP075","SOLARIS","SUNOS 5.10 SUN4V","N/A","ORACLE",NULL,"N/A","GPSPAA","N/A","N/A","N/A","N/A","N/A","N/A","MARACAY","AL14","14","N/A","98"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TVPRDSRVOHS02","10.161.46.3","OSH02","LINUX","ENTERPRISE LINUX SERVER RELEASE 6.7 ","N/A","ORACLE",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","OHS","CANAIMA","N/A","N/A","RED HAT CLUSTER CANAIMA","99"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC26",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.110","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","100"
"MUY ALTO","RECARGAS","BANCOS Y GRE","UNIX","TMP072","10.164.14.53","TMP072","SOLARIS","SUNOS 5.10 SUN4V","N/A","ORACLE",NULL,"N/A","PSPOL","N/A","N/A","N/A","N/A","N/A","N/A","MARACAY","AL14","14","N/A","101"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TCANP039","10.161.22.205","TCANP039","LINUX","RED HAT ENTERPRISE LINUX SERVER RELEASE 7.5 (MAIPO)","N/A","ORACLE",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","ORQUESTADOR","CANAIMA","N/A","N/A","VDC  CANAIMA II","102"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC27",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.111","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","103"
"MEDIA","ACTIVACION ","CVSC","WINDOWS","SRVMRYCVSC33","10.164.15.117","TERCERIOIZADOS ","WINDOWS","WINDOWS  SERVER 2012 R2 STANDARD","N/A","MICROSOFT SQL SERVER",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","MARACAY","N/A","N/A","SRVMCYCLUHV02","104"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","WBOLIVAR0",NULL,"K2OL","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.161.6.134","17050","POOL_K2","N/A","N/A",NULL,NULL,"N/A","105"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TCANP040","10.161.22.206","TCANP040","LINUX","RED HAT ENTERPRISE LINUX SERVER RELEASE 7.5 (MAIPO)","N/A","ORACLE",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","CANAIMA","N/A","N/A","RED HAT CLUSTER CANAIMA","106"
"MEDIA","ACTIVACION ","CVSC","WINDOWS","SRVCCSCVSC03VPN","10.162.128.74","SERVIDORES AGENTES","WINDOWS","WINDOWS  SERVER 2012 R2 STANDARD","N/A","MICROSOFT SQL SERVER",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","AGENTES","N/A",NULL,NULL,"N/A","107"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","WBOLIVAR1",NULL,"K2OL2","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.161.6.135","17001","POOL_K2","N/A","N/A",NULL,NULL,"N/A","108"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC28",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.112","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","109"
"MEDIA","ACTIVACION ","CVSC","WINDOWS","SRVCCSCVSC04VPN","10.162.128.75","SERVIDORES AGENTES","WINDOWS","WINDOWS  SERVER 2012 R2 STANDARD","N/A","MICROSOFT SQL SERVER",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","AGENTES","N/A",NULL,NULL,"N/A","110"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","WLSUCUENTA0",NULL,"K2OL3","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.161.6.143","17001","POOL_K2","N/A","N/A",NULL,NULL,"N/A","111"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TCANP041","10.161.22.207","TCANP041","LINUX","RED HAT ENTERPRISE LINUX SERVER RELEASE 7.5 (MAIPO)","MDOC","ORACLE","12.2.0.1.0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","CANAIMA","N/A","N/A","RED HAT CLUSTER CANAIMA","112"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","WLSUCUENTA1",NULL,"K2OL4","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.161.6.146","17050","POOL_K2","N/A","N/A",NULL,NULL,"N/A","113"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TCANP072","10.161.22.244","TCANP072","LINUX","RED HAT ENTERPRISE LINUX SERVER RELEASE 7.5 (MAIPO)","N/A","ORACLE",NULL,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","CANAIMA","N/A","N/A","RED HAT CLUSTER CANAIMA","114"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","WLSUCUENTA1",NULL,"FCTOL - PROV4","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.161.6.146","17060","POOL_FASTCONNECT","N/A","N/A",NULL,NULL,"N/A","115"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC29",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.113","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","116"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TMP055","10.164.12.197","TMP055","LINUX","RED HAT ENTERPRISE LINUX SERVER RELEASE 6.10 (SANTIAGO)","N/A","ORACLE",NULL,"BUS INTERNO","N/A","WEBLOGIC 3.0-BUS INTERNO","N/A","N/A","N/A","N/A","N/A","MARACAY","AH14","14","N/A","117"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","WBOLIVAR0",NULL,"FCTOL2 - PROV3","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.161.6.134","17050","POOL_FASTCONNECT","N/A","N/A",NULL,NULL,"N/A","118"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC30",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.114","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","119"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","WLBOLIVAR0PRE",NULL,"PROV1","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.161.6.142","17050","POOL_FASTCONNECTBASH","N/A","N/A",NULL,NULL,"N/A","120"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TMP056","10.164.12.198","TMP056","LINUX","RED HAT ENTERPRISE LINUX SERVER RELEASE 6.10 (SANTIAGO)","N/A","ORACLE",NULL,"BUS INTERNO","N/A","WEBLOGIC 3.0-BUS INTERNO","N/A","N/A","N/A","N/A","N/A","MARACAY","AH14","14","N/A","121"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","WLSUCUENTA3",NULL,"PROV2","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.161.6.147","17050","POOL_FASTCONNECTBASH","N/A","N/A",NULL,NULL,"N/A","122"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TMP057","10.164.12.199","TMP057","LINUX","ENTERPRISE LINUX SERVER RELEASE 6.8 (SANTIAGO)","N/A","ORACLE",NULL,"BUS INTERNO","N/A","WEBLOGIC 3.0-BUS INTERNO","N/A","N/A","N/A","N/A","N/A","MARACAY","AH14","14","N/A","123"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","TMP055",NULL,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.164.24.57","26005-26006","POOL_RORAIMA_BUS","N/A","N/A",NULL,NULL,"N/A","124"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC31",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.115","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","125"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","TMP056",NULL,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.164.24.50","26005-26006","POOL_RORAIMA_BUS","N/A","N/A",NULL,NULL,"N/A","126"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","TMP057",NULL,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 INTERNET CANAIMA","10.164.24.36","26005-26006","POOL_RORAIMA_BUS","N/A","N/A",NULL,NULL,"N/A","127"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TMP076","10.164.14.69","LCL CVSC","SUNOS","SUNOS 5.10 SUN4V","N/A","ORACLE",NULL,"N/A","N/A","WEBLOGIC 3.0-LCL CVSC","N/A","N/A","N/A","N/A","N/A","MARACAY","AN14","14","N/A","128"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC32",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.116","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","129"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","TCOLP001",NULL,"BUS DE PAGOS Y RECARGAS 1","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 XIUS","10.161.171.5","N/A","VS_OSB1_XIUS_DOMAIN","N/A","N/A",NULL,NULL,"N/A","130"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC33",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.117","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","131"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","TCOLP002",NULL,"BUS DE PAGOS Y RECARGAS 1","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 XIUS","10.161.171.9","7003","VS_OSB1_XIUS_DOMAIN","N/A","N/A",NULL,NULL,"N/A","132"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","UNIX","TMP077","10.164.14.73","LCL CVSC","SUNOS","SUNOS 5.10 SUN4V","N/A","ORACLE",NULL,"N/A","N/A","WEBLOGIC 3.0-LCL CVSC","N/A","N/A","N/A","N/A","N/A","MARACAY","AJ07","7","N/A","133"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","COMUNICACIONES","TVPRDSRVOHS01",,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","AUTOGESTION","10.161.46.1","8001","POOL EXT APP MG","N/A","N/A",NULL,NULL,"N/A","134"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","TCOLP003",NULL,"BUS DE PAGOS Y RECARGAS 1","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 XIUS","10.161.171.11","7007","VS_OSB1_XIUS_DOMAIN","N/A","N/A",NULL,NULL,"N/A","135"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC34",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.118","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","136"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","COMUNICACIONES","TVPRDSRVOHS02",NULL,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","AUTOGESTION","10.161.46.3","8001","POOL EXT APP MG","N/A","N/A",NULL,NULL,"N/A","137"
"MEDIA","ACTIVACION ","CVSC","COMUNICACIONES","SRVMRYCVSC35",NULL,"TERCERIOIZADOS ","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 MARACAY","10.164.15.119","80","POOL_RRCC","N/A","N/A",NULL,NULL,"N/A","138"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","TCOLP004",NULL,"BUS DE PAGOS Y RECARGAS 2","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 XIUS","10.161.171.13","7003","VS_OSB2_XIUS_DOMAIN","N/A","N/A",NULL,NULL,"N/A","139"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","COMUNICACIONES","TVPRDSRVOHS01",,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 AUTOGESTION","10.161.46.1","7777","POOL_OSH_ESB12C","N/A","N/A",NULL,NULL,"N/A","140"
"MUY ALTO","RECARGAS","BANCOS Y GRE","COMUNICACIONES","TCOLP005",NULL,"BUS DE PAGOS Y RECARGAS 2","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 XIUS","10.161.171.15","7007","VS_OSB2_XIUS_DOMAIN","N/A","N/A",NULL,NULL,"N/A","141"
"MEDIA","ACTIVACION ","GESTOR DOCUMENTAL","COMUNICACIONES","TVPRDSRVOHS02",NULL,"N/A","N/A","N/A","N/A","ORACLE",NULL,"N/A","N/A","N/A","F5 AUTOGESTION","10.161.46.3","7777","POOL_OSH_ESB12C","N/A","N/A",NULL,NULL,"N/A","142"
